Date,Open,High,Low,Close,Adj Close,Volume
2002-11-18,87.019997,87.629997,86.959999,87.500000,44.372440,32200
2002-11-19,87.949997,88.230003,87.510002,87.820000,44.534698,51800
2002-11-20,88.199997,88.220001,86.809998,86.959999,44.098541,307400
2002-11-21,86.500000,86.500000,85.860001,86.120003,43.672600,323200
2002-11-22,86.330002,86.389999,85.879997,86.040001,43.632015,184800
2002-11-25,86.000000,86.379997,85.800003,85.879997,43.550922,288200
2002-11-26,86.199997,87.019997,86.150002,86.959999,44.098541,377800
2002-11-27,86.250000,86.330002,84.959999,85.000000,43.104656,325600
2002-11-29,85.160004,85.629997,85.139999,85.550003,43.383518,31700
2002-12-02,84.360001,85.400002,84.150002,85.239998,43.423782,284900
2002-12-03,85.699997,85.699997,85.120003,85.360001,43.484940,113800
2002-12-04,85.900002,86.000000,85.550003,85.800003,43.709072,129000
2002-12-05,85.279999,86.279999,85.260002,86.019997,43.821159,206400
2002-12-06,87.000000,87.089996,85.760002,86.169998,43.897568,440500
2002-12-09,86.199997,86.849998,86.169998,86.650002,44.142075,400300
2002-12-10,86.610001,86.930000,86.500000,86.879997,44.259266,151600
2002-12-11,87.150002,87.650002,86.959999,87.459999,44.554749,163800
2002-12-12,87.059998,87.599998,87.059998,87.379997,44.513992,135800
2002-12-13,87.139999,87.160004,86.529999,86.529999,44.080971,425800
2002-12-16,86.900002,86.900002,85.839996,85.879997,43.749847,115700
2002-12-17,86.300003,86.349998,85.680000,85.879997,43.749847,290600
2002-12-18,86.480003,86.690002,86.250000,86.550003,44.091133,191000
2002-12-19,86.800003,87.489998,86.650002,87.320000,44.483402,134400
2002-12-20,87.230003,87.559998,87.150002,87.379997,44.513992,41900
2002-12-23,87.360001,87.400002,86.250000,87.400002,44.524132,74200
2002-12-24,88.000000,88.080002,87.839996,87.889999,44.773785,46600
2002-12-26,87.900002,88.059998,87.730003,88.059998,44.860382,13500
2002-12-27,88.550003,89.029999,88.279999,89.029999,45.354538,140200
2002-12-30,88.900002,89.239998,88.629997,89.239998,45.461502,274900
2002-12-31,88.949997,89.330002,88.320000,88.570000,45.346817,109400
2003-01-02,87.699997,87.900002,86.209999,86.279999,44.174397,192100
2003-01-03,86.150002,86.540001,85.830002,86.480003,44.276764,311200
2003-01-06,86.169998,86.290001,85.809998,86.250000,44.159016,35600
2003-01-07,86.190002,86.750000,86.169998,86.559998,44.317722,69800
2003-01-08,86.879997,87.139999,86.779999,86.989998,44.537880,160100
2003-01-09,86.169998,86.169998,85.019997,85.320000,43.682865,237500
2003-01-10,85.919998,85.919998,85.120003,85.540001,43.795502,145200
2003-01-13,85.540001,85.870003,85.400002,85.680000,43.867157,53300
2003-01-14,86.000000,86.279999,85.959999,85.980003,44.020802,98900
2003-01-15,86.279999,86.699997,86.199997,86.400002,44.235756,129600
2003-01-16,86.379997,86.599998,85.620003,86.519997,44.297256,57900
2003-01-17,87.099998,87.239998,86.930000,86.949997,44.517399,97700
2003-01-21,86.879997,87.449997,86.800003,87.449997,44.773380,107500
2003-01-22,87.680000,87.900002,87.519997,87.879997,44.993557,107100
2003-01-23,87.320000,87.699997,87.300003,87.449997,44.773380,110700
2003-01-24,87.739998,88.440002,87.739998,87.970001,45.039639,285300
2003-01-27,87.900002,88.040001,87.500000,87.650002,44.875816,150500
2003-01-28,87.650002,87.779999,87.099998,87.650002,44.875816,454700
2003-01-29,87.830002,87.879997,86.980003,87.169998,44.630058,221400
2003-01-30,87.199997,87.900002,87.099998,87.820000,44.962830,108600
2003-01-31,87.900002,88.209999,87.540001,88.059998,45.085705,182300
2003-02-03,87.669998,87.910004,87.309998,87.879997,45.151470,55200
2003-02-04,88.370003,88.400002,88.110001,88.269997,45.351826,56900
2003-02-05,88.230003,88.699997,87.430000,87.510002,44.961372,223300
2003-02-06,87.839996,88.260002,87.790001,88.220001,45.326183,120900
2003-02-07,87.769997,88.519997,87.629997,88.419998,45.428894,247200
2003-02-10,88.120003,88.400002,87.690002,87.800003,45.110390,76600
2003-02-11,87.599998,87.910004,87.430000,87.779999,45.100082,259100
2003-02-12,87.800003,88.129997,87.669998,88.089996,45.259403,121300
2003-02-13,88.269997,89.180000,88.169998,88.570000,45.505962,440200
2003-02-14,88.300003,88.370003,87.610001,87.809998,45.115505,829700
2003-02-18,87.559998,87.980003,87.339996,87.919998,45.172020,213200
2003-02-19,88.389999,88.699997,88.250000,88.519997,45.480278,62100
2003-02-20,88.339996,88.900002,88.339996,88.820000,45.634434,486700
2003-02-21,88.559998,88.720001,88.209999,88.300003,45.367283,250400
2003-02-24,88.879997,88.900002,88.620003,88.720001,45.583061,168200
2003-02-25,89.400002,89.650002,89.000000,89.129997,45.793705,358500
2003-02-26,89.379997,89.750000,89.150002,89.750000,46.112244,334000
2003-02-27,89.459999,89.989998,89.309998,89.900002,46.189335,695700
2003-02-28,89.680000,90.540001,89.580002,90.470001,46.482174,213100
2003-03-03,90.000000,90.449997,89.910004,90.239998,46.538883,204100
2003-03-04,90.129997,90.449997,90.019997,90.300003,46.569870,83100
2003-03-05,90.620003,90.629997,90.040001,90.599998,46.724602,126000
2003-03-06,90.550003,90.680000,90.059998,90.250000,46.544071,166000
2003-03-07,90.720001,90.790001,90.050003,90.559998,46.703926,263800
2003-03-10,90.809998,91.029999,90.680000,91.029999,46.946339,147200
2003-03-11,90.989998,91.160004,90.730003,90.870003,46.863827,82800
2003-03-12,90.919998,91.360001,90.879997,91.199997,47.033985,454800
2003-03-13,90.150002,90.389999,89.519997,89.519997,46.167603,830200
2003-03-14,89.900002,90.120003,89.620003,89.959999,46.394493,590900
2003-03-17,90.519997,90.519997,88.860001,88.879997,45.837532,724400
2003-03-18,88.959999,89.199997,88.010002,88.040001,45.404301,415200
2003-03-19,88.040001,88.070000,87.330002,87.389999,45.069084,398400
2003-03-20,87.820000,87.949997,86.760002,87.250000,44.996876,206700
2003-03-21,86.919998,87.050003,86.050003,86.050003,44.378052,843400
2003-03-24,87.099998,87.599998,86.849998,87.410004,45.079414,373800
2003-03-25,87.650002,87.820000,86.900002,87.309998,45.027836,606400
2003-03-26,87.250000,87.650002,87.250000,87.489998,45.120689,309500
2003-03-27,87.750000,87.870003,87.330002,87.550003,45.151573,191600
2003-03-28,87.919998,88.080002,87.720001,87.750000,45.254715,253400
2003-03-31,88.300003,88.930000,88.300003,88.900002,45.847828,643800
2003-04-01,88.400002,88.790001,87.900002,88.269997,45.717316,289800
2003-04-02,87.650002,87.699997,87.279999,87.349998,45.240810,312200
2003-04-03,87.250000,87.580002,87.139999,87.300003,45.214958,245600
2003-04-04,87.059998,87.300003,86.879997,87.050003,45.085434,184900
2003-04-07,86.220001,86.860001,85.919998,86.849998,44.981850,485400
2003-04-08,87.050003,87.589996,86.989998,87.550003,45.344406,194700
2003-04-09,87.400002,87.860001,87.169998,87.809998,45.479073,102400
2003-04-10,87.750000,87.849998,87.349998,87.400002,45.266712,53300
2003-04-11,86.820000,87.320000,86.589996,87.260002,45.194252,450000
2003-04-14,87.099998,87.110001,86.709999,87.019997,45.069897,207100
2003-04-15,87.330002,87.529999,87.040001,87.489998,45.313313,128500
2003-04-16,87.529999,87.900002,87.470001,87.849998,45.499809,97700
2003-04-17,88.239998,88.400002,87.800003,87.989998,45.572292,106200
2003-04-21,87.480003,87.830002,87.260002,87.800003,45.473896,148000
2003-04-22,88.150002,88.260002,87.620003,87.750000,45.448002,299900
2003-04-23,87.779999,88.010002,87.599998,87.930000,45.541225,42700
2003-04-24,88.400002,88.989998,88.400002,88.720001,45.950409,199000
2003-04-25,88.750000,89.099998,88.680000,88.919998,46.053989,529700
2003-04-28,89.089996,89.089996,88.779999,88.779999,45.981453,80500
2003-04-29,88.529999,88.769997,88.320000,88.629997,45.903774,177500
2003-04-30,88.790001,89.519997,88.730003,89.449997,46.328480,293400
2003-05-01,89.199997,89.599998,88.800003,89.019997,46.350883,231200
2003-05-02,89.059998,89.070000,88.269997,88.320000,45.986404,231500
2003-05-05,88.309998,88.870003,88.199997,88.790001,46.231091,77700
2003-05-06,88.839996,89.400002,88.519997,89.230003,46.460186,260600
2003-05-07,90.000000,90.330002,89.820000,90.269997,47.001724,306900
2003-05-08,90.599998,90.900002,90.279999,90.489998,47.116249,437400
2003-05-09,90.300003,90.620003,90.199997,90.580002,47.163124,110000
2003-05-12,91.139999,91.190002,90.730003,91.150002,47.459923,364700
2003-05-13,90.900002,91.370003,90.830002,91.349998,47.564003,227800
2003-05-14,91.830002,92.980003,91.620003,92.750000,48.293022,1426500
2003-05-15,92.599998,93.570000,92.599998,93.040001,48.444019,810300
2003-05-16,93.480003,93.760002,92.949997,93.720001,48.798054,703900
2003-05-19,94.110001,94.239998,93.129997,93.400002,48.631454,817800
2003-05-20,93.150002,94.779999,93.120003,94.779999,49.349964,606600
2003-05-21,94.250000,95.660004,94.120003,94.769997,49.344730,1799600
2003-05-22,95.099998,95.699997,94.900002,95.610001,49.782116,576200
2003-05-23,95.769997,96.209999,95.639999,95.849998,49.907104,690600
2003-05-27,95.620003,95.709999,94.120003,94.120003,49.006325,846400
2003-05-28,93.900002,94.139999,93.309998,93.959999,48.923012,730500
2003-05-29,94.300003,94.800003,94.070000,94.779999,49.349964,508300
2003-05-30,94.449997,94.739998,93.970001,94.599998,49.256283,722200
2003-06-02,93.879997,93.879997,93.089996,93.510002,48.894409,478600
2003-06-03,93.760002,94.580002,93.709999,94.260002,49.286587,389400
2003-06-04,94.459999,94.709999,94.050003,94.540001,49.432987,394100
2003-06-05,95.199997,95.379997,93.800003,93.800003,49.046055,820900
2003-06-06,93.699997,94.150002,93.379997,94.139999,49.223850,276800
2003-06-09,94.699997,94.879997,94.269997,94.769997,49.553219,282200
2003-06-10,95.080002,95.930000,95.070000,95.900002,50.144100,534800
2003-06-11,96.250000,96.599998,95.699997,95.779999,50.081337,633600
2003-06-12,96.110001,96.730003,96.010002,96.529999,50.473534,315400
2003-06-13,96.930000,97.279999,96.760002,97.180000,50.813374,478400
2003-06-16,97.500000,97.660004,96.260002,96.260002,50.332352,789300
2003-06-17,95.970001,96.029999,95.400002,95.500000,49.934963,691600
2003-06-18,95.059998,95.059998,94.199997,94.279999,49.296997,657600
2003-06-19,93.959999,94.480003,93.500000,94.099998,49.202927,817700
2003-06-20,93.900002,94.050003,93.029999,93.750000,49.019947,561700
2003-06-23,93.820000,94.430000,93.529999,94.309998,49.312721,819900
2003-06-24,94.150002,95.180000,94.010002,95.180000,49.767624,292900
2003-06-25,95.419998,95.489998,93.449997,93.660004,48.972843,1002800
2003-06-26,93.250000,93.250000,92.120003,92.400002,48.314045,1423800
2003-06-27,92.550003,92.550003,91.550003,92.070000,48.141476,735900
2003-06-30,91.919998,92.519997,91.680000,92.500000,48.366310,541900
2003-07-01,92.150002,92.489998,91.510002,91.690002,48.126469,449000
2003-07-02,91.199997,92.070000,91.110001,91.919998,48.247143,338800
2003-07-03,91.699997,91.709999,90.599998,90.599998,47.554291,559100
2003-07-07,90.279999,90.589996,90.019997,90.019997,47.249859,465400
2003-07-08,90.430000,90.480003,89.629997,90.099998,47.291889,389600
2003-07-09,90.529999,90.690002,90.110001,90.389999,47.444069,270400
2003-07-10,90.690002,90.750000,90.120003,90.360001,47.428356,718000
2003-07-11,90.300003,90.790001,90.209999,90.790001,47.654022,389500
2003-07-14,90.680000,90.870003,89.629997,89.750000,47.108170,465900
2003-07-15,89.540001,89.860001,87.400002,87.650002,46.005913,3171100
2003-07-16,87.410004,88.720001,87.150002,88.150002,46.268402,1205400
2003-07-17,87.330002,88.040001,87.180000,87.879997,46.126625,1030600
2003-07-18,87.650002,87.959999,87.440002,87.699997,46.032162,550800
2003-07-21,87.500000,87.599998,85.650002,85.839996,45.055851,1267600
2003-07-22,85.970001,86.360001,85.440002,86.260002,45.276356,1576900
2003-07-23,86.800003,87.050003,86.400002,86.550003,45.428585,1374700
2003-07-24,85.900002,86.080002,85.550003,85.790001,45.029625,701100
2003-07-25,85.980003,86.620003,85.400002,85.559998,44.908909,1273500
2003-07-28,85.239998,85.290001,84.400002,84.410004,44.305328,1268500
2003-07-29,84.180000,85.349998,83.260002,83.260002,43.701687,2139300
2003-07-30,83.739998,84.720001,83.570000,84.199997,44.195038,1963400
2003-07-31,83.690002,83.709999,82.230003,82.949997,43.538956,4706400
2003-08-01,82.099998,82.790001,81.980003,82.510002,43.506252,3061200
2003-08-04,82.480003,83.220001,82.349998,83.220001,43.880665,1858700
2003-08-05,83.209999,83.290001,81.800003,82.029999,43.253181,2413000
2003-08-06,82.500000,83.769997,82.370003,83.650002,44.107391,2549700
2003-08-07,83.800003,84.050003,83.139999,84.000000,44.291946,1796400
2003-08-08,84.339996,84.790001,83.650002,83.660004,44.112652,2399100
2003-08-11,83.550003,83.570000,82.910004,83.239998,43.891193,1355000
2003-08-12,83.419998,83.650002,82.800003,82.849998,43.685577,1534200
2003-08-13,82.199997,82.349998,81.190002,81.250000,42.841915,2258100
2003-08-14,81.440002,82.099998,80.910004,82.050003,43.263729,1612300
2003-08-15,82.199997,82.500000,81.900002,82.000000,43.237366,515100
2003-08-18,82.300003,82.599998,82.010002,82.379997,43.437729,655300
2003-08-19,82.550003,83.650002,82.500000,83.650002,44.107391,1086500
2003-08-20,83.830002,83.870003,82.739998,83.199997,43.870094,503600
2003-08-21,83.059998,83.449997,82.419998,83.000000,43.764648,783600
2003-08-22,82.949997,83.849998,82.900002,83.370003,43.959778,413200
2003-08-25,83.320000,83.540001,82.250000,82.720001,43.617043,648200
2003-08-26,82.449997,83.370003,82.320000,83.370003,43.959778,837200
2003-08-27,83.269997,83.269997,82.610001,82.989998,43.759323,409100
2003-08-28,83.230003,83.980003,83.230003,83.849998,44.212830,557200
2003-08-29,83.940002,83.989998,83.379997,83.650002,44.107391,651100
2003-09-02,83.629997,83.650002,82.040001,82.059998,43.462265,868700
2003-09-03,82.480003,82.480003,81.879997,82.190002,43.531170,639900
2003-09-04,82.489998,82.709999,82.160004,82.650002,43.774788,562900
2003-09-05,83.400002,84.089996,83.169998,84.070000,44.526886,838000
2003-09-08,83.629997,84.449997,83.199997,83.199997,44.066109,621100
2003-09-09,83.519997,83.940002,82.919998,83.800003,44.383854,599900
2003-09-10,83.900002,84.699997,83.820000,84.650002,44.834045,1285900
2003-09-11,84.260002,84.379997,83.800003,84.099998,44.542744,859500
2003-09-12,85.019997,85.379997,84.449997,84.680000,44.849964,1375300
2003-09-15,84.500000,84.889999,84.110001,84.550003,44.781059,367100
2003-09-16,84.370003,84.500000,83.900002,84.419998,44.712242,655200
2003-09-17,84.720001,85.559998,84.480003,85.470001,45.268353,1223900
2003-09-18,85.650002,85.650002,84.830002,85.529999,45.300133,615000
2003-09-19,85.650002,86.029999,85.489998,85.629997,45.353092,869300
2003-09-22,85.000000,85.180000,84.230003,84.949997,44.992901,1126400
2003-09-23,84.879997,85.540001,84.639999,85.529999,45.300133,632100
2003-09-24,85.540001,86.489998,85.339996,86.269997,45.692093,1005300
2003-09-25,86.300003,86.720001,86.150002,86.699997,45.919827,846800
2003-09-26,86.940002,87.489998,86.820000,87.480003,46.332947,1869700
2003-09-29,87.019997,87.449997,86.660004,86.779999,45.962219,743000
2003-09-30,87.000000,88.250000,86.959999,88.220001,46.724869,1623900
2003-10-01,87.500000,87.930000,87.349998,87.519997,46.547768,931900
2003-10-02,86.839996,87.449997,86.400002,87.120003,46.334995,1194100
2003-10-03,86.050003,86.199997,85.099998,85.290001,45.361752,1451200
2003-10-06,85.120003,85.790001,85.080002,85.660004,45.558475,507200
2003-10-07,85.449997,85.570000,84.629997,84.669998,45.031986,594200
2003-10-08,84.449997,84.980003,84.349998,84.650002,45.021358,811800
2003-10-09,83.919998,84.129997,83.650002,84.050003,44.702232,1385600
2003-10-10,84.500000,84.730003,84.300003,84.550003,44.968136,256600
2003-10-13,84.349998,84.500000,84.220001,84.220001,44.792645,116300
2003-10-14,83.750000,84.099998,83.550003,83.639999,44.484169,337100
2003-10-15,83.160004,83.300003,82.849998,83.230003,44.266079,465600
2003-10-16,83.480003,83.769997,82.750000,82.900002,44.090591,564900
2003-10-17,83.080002,83.690002,83.010002,83.540001,44.430965,354500
2003-10-20,83.449997,84.150002,83.419998,83.820000,44.579910,281600
2003-10-21,84.029999,84.379997,83.849998,84.129997,44.744770,429700
2003-10-22,84.599998,85.000000,84.400002,84.949997,45.180893,798000
2003-10-23,85.000000,85.000000,84.019997,84.330002,44.851139,1055600
2003-10-24,85.000000,85.599998,84.660004,85.269997,45.351131,1412200
2003-10-27,85.150002,85.330002,84.800003,85.099998,45.260704,346900
2003-10-28,84.849998,85.690002,84.570000,85.550003,45.499973,2200300
2003-10-29,85.279999,85.349998,84.610001,84.779999,45.090481,926600
2003-10-30,84.000000,84.550003,83.800003,84.400002,44.888382,936300
2003-10-31,84.730003,85.220001,83.739998,85.190002,45.308540,887400
2003-11-03,84.559998,84.580002,84.040001,84.440002,45.093857,957700
2003-11-04,84.650002,84.970001,84.589996,84.919998,45.350182,246500
2003-11-05,84.820000,84.820000,84.260002,84.339996,45.040482,275100
2003-11-06,83.769997,83.919998,83.500000,83.550003,44.618565,861600
2003-11-07,83.120003,83.589996,83.050003,83.500000,44.591846,725700
2003-11-10,83.599998,83.839996,83.199997,83.430000,44.554466,553900
2003-11-11,83.449997,83.500000,83.360001,83.440002,44.559814,99900
2003-11-12,83.860001,84.150002,83.790001,84.050003,44.885612,321400
2003-11-13,84.599998,85.370003,84.540001,85.349998,45.579834,920400
2003-11-14,85.300003,85.959999,85.199997,85.919998,45.884220,484800
2003-11-17,86.139999,86.589996,85.949997,86.050003,45.953674,695000
2003-11-18,85.970001,86.610001,85.779999,86.580002,46.236717,632200
2003-11-19,86.419998,86.620003,85.559998,85.620003,45.724018,553900
2003-11-20,86.250000,86.489998,85.800003,86.449997,46.167263,373300
2003-11-21,86.580002,86.930000,86.500000,86.500000,46.193970,516900
2003-11-24,86.180000,86.309998,85.750000,85.790001,45.814808,573800
2003-11-25,85.949997,86.519997,85.949997,86.260002,46.065815,298700
2003-11-26,86.099998,86.400002,85.330002,85.910004,45.878883,613800
2003-11-28,85.349998,85.400002,85.129997,85.129997,45.462353,311300
2003-12-01,84.400002,84.570000,83.800003,84.239998,45.209011,1106600
2003-12-02,84.400002,84.599998,84.000000,84.599998,45.402271,589100
2003-12-03,84.510002,84.779999,83.949997,84.260002,45.219780,1446100
2003-12-04,84.260002,84.669998,84.190002,84.449997,45.321732,561500
2003-12-05,85.300003,86.230003,85.120003,85.800003,46.046234,1163800
2003-12-08,85.779999,85.779999,85.089996,85.199997,45.724239,436200
2003-12-09,85.449997,85.699997,84.360001,84.599998,45.402271,939200
2003-12-10,85.070000,85.099998,84.550003,84.739998,45.477364,555700
2003-12-11,84.510002,85.379997,84.370003,85.349998,45.804733,510500
2003-12-12,85.419998,85.879997,85.419998,85.510002,45.890598,553100
2003-12-15,85.500000,85.879997,85.180000,85.459999,45.863785,690000
2003-12-16,85.400002,85.860001,85.269997,85.739998,46.014042,462800
2003-12-17,86.230003,86.650002,86.199997,86.320000,46.325291,533100
2003-12-18,86.300003,87.099998,86.300003,87.099998,46.743885,708100
2003-12-19,86.970001,87.070000,86.610001,87.070000,46.727840,477600
2003-12-22,87.120003,87.339996,86.650002,86.830002,46.598991,483700
2003-12-23,86.529999,86.699997,85.849998,85.849998,46.073067,446600
2003-12-24,86.370003,86.660004,86.169998,86.660004,46.507717,138900
2003-12-26,86.900002,87.040001,86.900002,86.980003,46.679539,80500
2003-12-29,86.699997,86.769997,86.169998,86.199997,46.260941,187800
2003-12-30,85.800003,86.139999,85.599998,85.849998,46.073067,393900
2003-12-31,85.370003,85.570000,85.300003,85.449997,46.073101,171400
2004-01-02,85.089996,85.089996,84.080002,84.440002,45.528511,867100
2004-01-05,84.010002,84.379997,83.900002,84.220001,45.409878,626400
2004-01-06,84.540001,85.389999,84.500000,85.150002,45.911327,690500
2004-01-07,85.099998,85.699997,84.889999,85.489998,46.094612,252000
2004-01-08,85.300003,85.639999,85.180000,85.459999,46.078487,513300
2004-01-09,86.879997,87.070000,86.010002,86.949997,46.881866,1623000
2004-01-12,86.599998,87.379997,86.599998,86.879997,46.844105,863200
2004-01-13,86.680000,87.470001,86.559998,87.470001,47.162239,465700
2004-01-14,87.489998,87.919998,87.150002,87.900002,47.394062,1180300
2004-01-15,87.949997,88.309998,87.599998,88.230003,47.572021,1537200
2004-01-16,88.680000,88.800003,87.610001,87.610001,47.237705,751800
2004-01-20,87.500000,87.930000,87.500000,87.589996,47.226891,629600
2004-01-21,87.750000,87.809998,87.440002,87.800003,47.340149,570500
2004-01-22,87.949997,88.480003,87.709999,88.440002,47.685234,443600
2004-01-23,88.559998,88.900002,87.260002,87.379997,47.113663,1021300
2004-01-26,87.300003,87.360001,86.669998,86.849998,46.827930,639500
2004-01-27,86.730003,87.400002,86.730003,87.389999,47.119064,576100
2004-01-28,87.250000,87.849998,85.860001,86.620003,46.703915,1823800
2004-01-29,86.220001,86.580002,86.019997,86.440002,46.606853,814500
2004-01-30,86.900002,87.220001,86.599998,87.040001,46.930408,526200
2004-02-02,86.449997,86.879997,86.379997,86.500000,46.831814,335600
2004-02-03,86.919998,86.989998,86.599998,86.940002,47.070045,350900
2004-02-04,86.790001,86.860001,86.480003,86.769997,46.978043,645700
2004-02-05,86.839996,87.080002,86.239998,86.430000,46.793892,971400
2004-02-06,87.139999,87.449997,87.029999,87.379997,47.308270,798200
2004-02-09,87.559998,87.639999,87.389999,87.639999,47.449047,272400
2004-02-10,87.480003,87.550003,87.040001,87.150002,47.183784,203200
2004-02-11,87.019997,88.199997,86.910004,87.800003,47.535671,1335100
2004-02-12,87.849998,88.000000,87.260002,87.430000,47.335342,256700
2004-02-13,87.800003,88.099998,87.570000,87.800003,47.535671,513600
2004-02-17,87.860001,87.889999,87.529999,87.739998,47.503197,644100
2004-02-18,88.099998,88.180000,87.690002,87.860001,47.568150,990900
2004-02-19,87.529999,87.949997,87.470001,87.949997,47.616886,668900
2004-02-20,87.750000,87.830002,87.199997,87.339996,47.286621,1009800
2004-02-23,87.389999,87.879997,87.320000,87.879997,47.578991,504000
2004-02-24,88.050003,88.389999,87.860001,88.040001,47.665565,940900
2004-02-25,88.220001,88.360001,88.029999,88.180000,47.741398,572300
